วันที่,เลขที่ใบเสร็จ,ประเภทใบเสร็จ,ประเภท,รหัสSKUสินค้า,รายการ,ตัวแปร,ปรับเปลี่ยนการใช้งาน,จำนวน,ยอดขายรวม,ส่วนลด,ยอดขายสุทธิ,ต้นทุนของสินค้า,กำไรรวม,ภาษี,ระบบขายหน้าร้าน,ร้านค้า,ชื่อแคชเชียร์,ชื่อลูกค้า,รายชื่อติดต่อลูกค้า,ความคิดเห็น,สถานะ
19/10/20 13:50,1-7925,ลดราคา,ผักใบ,10065,กะเพรา,,,1.000,12.00,0.00,12.00,0.00,12.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/10/20 13:45,1-7924,ลดราคา,อาหารสด,10223,ปลาตาโต,,,0.600,108.00,0.00,108.00,0.00,108.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/10/20 13:45,1-7924,ลดราคา,อาหารสด,10207,ปลาสลิดหิน,,,0.300,54.00,0.00,54.00,0.00,54.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/10/20 13:45,1-7924,ลดราคา,อาหารสด,10225,ปลาข้างเหลืองแดดเดียว,,,1.000,300.00,0.00,300.00,0.00,300.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/10/20 13:45,1-7924,ลดราคา,อาหารสด,10210,ปลาโฉมงาม,,,0.400,144.00,0.00,144.00,0.00,144.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/10/20 13:45,1-7924,ลดราคา,อาหารสด,10224,ปลาอินทรีแล่เนื้อ,,,0.670,361.80,0.00,361.80,0.00,361.80,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/10/20 13:45,1-7924,ลดราคา,อาหารสด,10226,ปลาสากดำหั่นแว่น,,,0.490,147.00,0.00,147.00,0.00,147.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/10/20 13:45,1-7924,ลดราคา,อาหารสด,10225,ปลาข้างเหลืองแดดเดียว,,,1.000,300.00,0.00,300.00,0.00,300.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/10/20 13:38,1-7923,ลดราคา,ผักผล,10137,มันเทศ,,,1.026,61.56,0.00,61.56,0.00,61.56,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/10/20 13:38,1-7923,ลดราคา,ผลไม้,10171,กล้วยหอมทอง,,,1.000,80.00,0.00,80.00,0.00,80.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/10/20 13:38,1-7923,ลดราคา,ของกิน,10038,กุนเชียงปลา,,,1.000,145.00,0.00,145.00,0.00,145.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/10/20 13:38,1-7923,ลดราคา,ผักผล,10121,มะนาว,,,0.265,15.90,0.00,15.90,0.00,15.90,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/10/20 13:22,1-7922,ลดราคา,ผักใบ,10142,วอเตอร์เครส,,,0.920,110.40,0.00,110.40,0.00,110.40,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/10/20 13:22,1-7922,ลดราคา,ผักใบ,10082,ตะไคร้,,,0.240,14.40,0.00,14.40,0.00,14.40,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/10/20 13:22,1-7922,ลดราคา,ผักใบ,10103,ผักปลัง,,,0.366,43.92,0.00,43.92,0.00,43.92,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/10/20 13:20,1-7921,ลดราคา,ผักใบ,10103,ผักปลัง,,,0.434,52.08,0.00,52.08,0.00,52.08,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/10/20 13:20,1-7921,ลดราคา,ผักใบ,10082,ตะไคร้,,,0.176,10.56,0.00,10.56,0.00,10.56,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/10/20 13:20,1-7921,ลดราคา,ผักผล,10112,พริกหนุ่ม,,,0.088,21.12,0.00,21.12,0.00,21.12,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/10/20 13:04,1-7920,ลดราคา,ผักผล,10115,ฟักทอง,,,1.000,60.00,0.00,60.00,0.00,60.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/10/20 13:04,1-7920,ลดราคา,ผักใบ,10103,ผักปลัง,,,0.500,60.00,0.00,60.00,0.00,60.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/10/20 12:56,1-7919,ลดราคา,ผลไม้,10109,ฝรั่ง,,,1.120,67.20,0.00,67.20,0.00,67.20,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/10/20 12:55,1-7918,ลดราคา,ผักผล,10115,ฟักทอง,,,1.700,102.00,0.00,102.00,0.00,102.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
19/10/20 12:37,1-7917,ลดราคา,ผลไม้,10171,กล้วยหอมทอง,,,1.000,80.00,0.00,80.00,0.00,80.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
