วันที่,เลขที่ใบเสร็จ,ประเภทใบเสร็จ,ประเภท,รหัสSKUสินค้า,รายการ,ตัวแปร,ปรับเปลี่ยนการใช้งาน,จำนวน,ยอดขายรวม,ส่วนลด,ยอดขายสุทธิ,ต้นทุนของสินค้า,กำไรรวม,ภาษี,ระบบขายหน้าร้าน,ร้านค้า,ชื่อแคชเชียร์,ชื่อลูกค้า,รายชื่อติดต่อลูกค้า,ความคิดเห็น,สถานะ
24/10/20 12:38,1-1459,ลดราคา,ผักใบ,10065,กะเพรา,,,0.100,12.00,0.00,12.00,0.00,12.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 12:38,1-1459,ลดราคา,ผักใบ,10103,ผักปลัง,,,0.200,24.00,0.00,24.00,0.00,24.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 12:38,1-1459,ลดราคา,,10033,บวบเหลี่ยม,,,0.370,22.20,0.00,22.20,0.00,22.20,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 12:38,1-1459,ลดราคา,ผักผล,10149,หอมใหญ่,,,0.220,26.40,0.00,26.40,0.00,26.40,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 12:38,1-1459,ลดราคา,ผักผล,10121,มะนาว,,,0.280,16.80,0.00,16.80,0.00,16.80,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 12:38,1-1459,ลดราคา,ผักผล,10158,แตงกวา,,,0.700,42.00,0.00,42.00,0.00,42.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 12:38,1-1459,ลดราคา,ผลไม้,10109,ฝรั่ง,,,1.000,60.00,0.00,60.00,0.00,60.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 12:38,1-1459,ลดราคา,ผลไม้,10021,มะม่วงR2E2,,,0.800,56.00,0.00,56.00,0.00,56.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 12:38,1-1459,ลดราคา,ผักใบ,10076,จิงจูฉ่าย,,,0.200,24.00,0.00,24.00,0.00,24.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 12:38,1-1459,ลดราคา,ผักผล,10064,กะหล่ําปลี,,,0.200,12.00,0.00,12.00,0.00,12.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 12:33,1-1458,ลดราคา,ผักใบ,10102,ผักบุ้ง,,,0.220,26.40,0.00,26.40,0.00,26.40,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 12:33,1-1458,ลดราคา,ผักผล,10072,ข้าวโพดข้าวเหนียว,,,0.530,31.80,0.00,31.80,0.00,31.80,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 12:33,1-1458,ลดราคา,ผักผล,10073,ข้าวโพดหวาน,,,0.600,36.00,0.00,36.00,0.00,36.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 12:33,1-1458,ลดราคา,ผักผล,10121,มะนาว,,,0.180,10.80,0.00,10.80,0.00,10.80,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 11:41,1-1457,ลดราคา,,10033,บวบเหลี่ยม,,,0.600,36.00,0.00,36.00,0.00,36.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 11:41,1-1457,ลดราคา,ผักผล,10064,กะหล่ําปลี,,,0.500,30.00,0.00,30.00,0.00,30.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 11:41,1-1457,ลดราคา,ผักผล,10111,พริกขี้หนู,,,0.050,12.00,0.00,12.00,0.00,12.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 11:41,1-1457,ลดราคา,ผักผล,10158,แตงกวา,,,0.430,25.80,0.00,25.80,0.00,25.80,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 11:41,1-1457,ลดราคา,ผลไม้,10021,มะม่วงR2E2,,,0.980,68.60,0.00,68.60,0.00,68.60,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 11:41,1-1457,ลดราคา,ผลไม้,10170,กล้วยน้ําว้า,,,1.000,50.00,0.00,50.00,0.00,50.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 11:31,1-1456,ลดราคา,ของกิน,PD00076-1,กล้วยตาก fruitboy กระปุก,,,1.000,65.00,0.00,65.00,0.00,65.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 11:30,1-1455,ลดราคา,ผักผล,10115,ฟักทอง,,,1.400,84.00,0.00,84.00,0.00,84.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 11:30,1-1455,ลดราคา,ผลไม้,10170,กล้วยน้ําว้า,,,1.000,50.00,0.00,50.00,0.00,50.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 11:29,1-1454,ลดราคา,ผักผล,10115,ฟักทอง,,,1.000,60.00,0.00,60.00,0.00,60.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 11:29,1-1454,ลดราคา,ผักใบ,10083,ตําลึง,,,0.200,24.00,0.00,24.00,0.00,24.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 11:29,1-1454,ลดราคา,ผักผล,10073,ข้าวโพดหวาน,,,1.000,60.00,0.00,60.00,0.00,60.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 11:27,1-1453,ลดราคา,ของกิน,PD00027-1,น้ําผึ้งดอกไม้ป่า,,,1.000,240.00,0.00,240.00,0.00,240.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 11:14,1-1452,ลดราคา,ของใช้,PD00039-1,สบู่ข้าว,,,1.000,60.00,0.00,60.00,0.00,60.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 11:10,1-1451,ลดราคา,ผักผล,10072,ข้าวโพดข้าวเหนียว,,,0.770,46.20,0.00,46.20,0.00,46.20,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 11:10,1-1451,ลดราคา,ผักผล,10073,ข้าวโพดหวาน,,,1.880,112.80,0.00,112.80,0.00,112.80,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 11:10,1-1451,ลดราคา,ผลไม้,10021,มะม่วงR2E2,,,0.770,53.90,0.00,53.90,0.00,53.90,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 11:08,1-1450,ลดราคา,ของกิน,PD00022-1,ถั่วงาแผ่น,,,1.000,70.00,0.00,70.00,50.00,20.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 11:08,1-1450,ลดราคา,ของใช้,PD00038-1,สบู่กาแฟ,,,1.000,60.00,0.00,60.00,0.00,60.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 11:08,1-1450,ลดราคา,ของใช้,PD00041-1,สบู่เหลวน้ําผึ้ง&น้ํานมข้าว,,,1.000,140.00,0.00,140.00,0.00,140.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 11:08,1-1450,ลดราคา,ของกิน,10015,น้ํามะปี๊ดผสมน้ําผึ้ง,,,1.000,70.00,0.00,70.00,0.00,70.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 11:00,1-1449,ลดราคา,ผลไม้,10109,ฝรั่ง,,,0.680,40.80,0.00,40.80,0.00,40.80,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 10:54,1-1448,ลดราคา,ของกิน,10038,กุนเชียงปลา,,,1.000,145.00,0.00,145.00,0.00,145.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 10:54,1-1448,ลดราคา,ข้าวสาร,10054,ปลายข้าว,,,1.000,20.00,0.00,20.00,0.00,20.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 10:42,1-1447,ลดราคา,ผลไม้,10159,แตงไทย,,,1.250,75.00,0.00,75.00,0.00,75.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 10:40,1-1446,ลดราคา,ผลไม้,10021,มะม่วงR2E2,,,0.500,35.00,0.00,35.00,0.00,35.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 10:28,1-1445,ลดราคา,ของใช้,PD00045-1,แชมพูครีมนวดอัญชัน,,,2.000,310.00,0.00,310.00,0.00,310.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
24/10/20 10:28,1-1445,ลดราคา,ผักใบ,10142,วอเตอร์เครส,,,0.500,60.00,0.00,60.00,0.00,60.00,0.00,POS 1,Tham Delivery,เจ้าของ,,,,ปิด
