วันที่,เลขที่ใบเสร็จ,ประเภทใบเสร็จ,ประเภท,รหัสSKUสินค้า,รายการ,ตัวแปร,ปรับเปลี่ยนการใช้งาน,จำนวน,ยอดขายรวม,ส่วนลด,ยอดขายสุทธิ,ต้นทุนของสินค้า,กำไรรวม,ภาษี,ระบบขายหน้าร้าน,ร้านค้า,ชื่อแคชเชียร์,ชื่อลูกค้า,รายชื่อติดต่อลูกค้า,ความคิดเห็น,สถานะ
23/8/20 15:00,1-7846,ลดราคา,ผักผล,10111,พริกขี้หนู,,,0.100,24.00,0.00,24.00,0.00,24.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 15:00,1-7846,ลดราคา,ของกิน,10015,น้ำมะปี๊ดผสมน้ำผึ้ง,,,2.000,140.00,0.00,140.00,0.00,140.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 15:00,1-7846,ลดราคา,ของกิน,PD00027-1,น้ำผึ้งดอกไม้ป่า,,,1.000,240.00,0.00,240.00,0.00,240.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 14:58,1-7845,ลดราคา,ผักใบ,10102,ผักบุ้ง,,,0.420,50.40,0.00,50.40,0.00,50.40,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 14:58,1-7845,ลดราคา,ผักผล,10128,มะเขือพวง,,,0.150,18.00,0.00,18.00,0.00,18.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 14:58,1-7845,ลดราคา,ผักผล,10064,กะหล่ำปลี,,,0.330,19.80,0.00,19.80,0.00,19.80,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 14:57,1-7844,ลดราคา,ผักใบ,10102,ผักบุ้ง,,,0.700,84.00,24.00,60.00,0.00,60.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 14:06,1-7843,ลดราคา,ผักใบ,10076,จิงจูฉ่าย,,,0.600,72.00,0.00,72.00,0.00,72.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 14:06,1-7843,ลดราคา,ผักผล,10064,กะหล่ำปลี,,,0.430,25.80,0.00,25.80,0.00,25.80,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 14:06,1-7843,ลดราคา,ผักใบ,10102,ผักบุ้ง,,,0.380,45.60,0.00,45.60,0.00,45.60,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 14:06,1-7843,ลดราคา,ผักผล,10008,กระเทียม,,,0.240,52.80,0.00,52.80,0.00,52.80,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 14:06,1-7843,ลดราคา,ผักผล,10136,มันม่วง,,,0.880,52.80,0.00,52.80,0.00,52.80,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 14:06,1-7843,ลดราคา,ผักผล,10072,ข้าวโพดข้าวเหนียว,,,1.250,75.00,0.00,75.00,0.00,75.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 14:06,1-7843,ลดราคา,ผักใบ,10139,ยอดฟักทอง,,,0.370,44.40,0.00,44.40,0.00,44.40,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 14:06,1-7843,ลดราคา,ของกิน,PD00022-1,ถั่วงาแผ่น,,,1.000,70.00,0.00,70.00,50.00,20.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 14:06,1-7843,ลดราคา,ของกิน,PD00056-1,ถั่วลิสง 0.5 กก,,,1.000,60.00,0.00,60.00,0.00,60.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 14:06,1-7843,ลดราคา,ของใช้,PD00039-1,สบู่ข้าว,,,1.000,60.00,0.00,60.00,0.00,60.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 14:06,1-7843,ลดราคา,ของใช้,PD00037-1,สบู่ถ่าน,,,1.000,60.00,0.00,60.00,0.00,60.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 14:06,1-7843,ลดราคา,ข้าวสาร,PD00002-1,ข้าวกล้อง 1 กก,,,1.000,55.00,0.00,55.00,0.00,55.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 13:08,1-7842,คืนเงิน,ของกิน,PD00076-1,กล้วยตาก fruitboy กระปุก,,,-1.000,-65.00,0.00,-65.00,-0.00,-65.00,-0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 12:17,1-7841,ลดราคา,ผักใบ,10102,ผักบุ้ง,,,0.270,32.40,0.00,32.40,0.00,32.40,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 12:17,1-7841,ลดราคา,ผักใบ,10103,ผักปลัง,,,0.380,45.60,0.00,45.60,0.00,45.60,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 12:17,1-7841,ลดราคา,ผักใบ,10076,จิงจูฉ่าย,,,0.200,24.00,0.00,24.00,0.00,24.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 12:17,1-7841,ลดราคา,ผักผล,10118,ฟักแฟง,,,1.040,62.40,0.00,62.40,0.00,62.40,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 12:17,1-7841,ลดราคา,ของกิน,PD00097-1,ถั่วคั่วทราย,,,1.000,45.00,0.00,45.00,0.00,45.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 12:17,1-7841,ลดราคา,ของกิน,PD00060-1,ถั่วเขียว 0.5 กก,,,1.000,60.00,0.00,60.00,0.00,60.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 12:17,1-7841,ลดราคา,ของกิน,pd000231,กล้วยไส้มะขาม,,,1.000,55.00,0.00,55.00,25.00,30.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:35,1-7840,ลดราคา,ผักผล,10118,ฟักแฟง,,,1.140,68.40,0.00,68.40,0.00,68.40,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:35,1-7840,ลดราคา,ข้าวสาร,PD00002-1,ข้าวกล้อง 1 กก,,,1.000,55.00,0.00,55.00,0.00,55.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:34,1-7839,ลดราคา,ของใช้,10039,ผงล้างผัก,,,1.000,60.00,0.00,60.00,0.00,60.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:34,1-7839,ลดราคา,ของกิน,PD00097-1,ถั่วคั่วทราย,,,1.000,45.00,0.00,45.00,0.00,45.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:34,1-7839,ลดราคา,ของกิน,PD00022-1,ถั่วงาแผ่น,,,1.000,70.00,0.00,70.00,50.00,20.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:34,1-7838,ลดราคา,ผักผล,10085,ถั่วฝักยาว,,,0.200,24.00,2.73,21.27,0.00,21.27,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:34,1-7838,ลดราคา,ผักผล,10111,พริกขี้หนู,,,0.100,24.00,2.72,21.28,0.00,21.28,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:34,1-7838,ลดราคา,ผักใบ,10102,ผักบุ้ง,,,0.260,31.20,3.55,27.65,0.00,27.65,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:34,1-7838,ลดราคา,ผักใบ,10065,กะเพรา,,,0.200,24.00,2.73,21.27,0.00,21.27,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:34,1-7838,ลดราคา,ผักใบ,10098,ผักชีฝรั่ง,,,0.100,12.00,1.36,10.64,0.00,10.64,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:34,1-7838,ลดราคา,ผักใบ,10103,ผักปลัง,,,0.140,16.80,1.91,14.89,0.00,14.89,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:34,1-7838,ลดราคา,ผักผล,10008,กระเทียม,,,0.480,105.60,12.00,93.60,0.00,93.60,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:31,1-7837,ลดราคา,ผักผล,10072,ข้าวโพดข้าวเหนียว,,,0.940,56.40,0.00,56.40,0.00,56.40,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:31,1-7837,ลดราคา,ข้าวสาร,10055,ปลายข้าว,,,1.000,20.00,0.00,20.00,0.00,20.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:30,1-7836,ลดราคา,ผักผล,10008,กระเทียม,,,0.520,114.40,11.92,102.48,0.00,102.48,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:30,1-7836,ลดราคา,ข้าวสาร,10055,ปลายข้าว,,,1.000,20.00,2.08,17.92,0.00,17.92,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:29,1-7835,ลดราคา,ผักผล,10072,ข้าวโพดข้าวเหนียว,,,1.260,75.60,0.00,75.60,0.00,75.60,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:29,1-7834,ลดราคา,ผักใบ,10079,ชายา,,,0.210,12.60,0.00,12.60,0.00,12.60,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:29,1-7834,ลดราคา,ของใช้,PD00038-1,สบู่กาแฟ,,,1.000,60.00,0.00,60.00,0.00,60.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:28,1-7833,ลดราคา,ผักใบ,10102,ผักบุ้ง,,,0.200,24.00,0.00,24.00,0.00,24.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:28,1-7833,ลดราคา,ผักผล,10064,กะหล่ำปลี,,,0.400,24.00,0.00,24.00,0.00,24.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:28,1-7832,ลดราคา,ของใช้,PD00033-1,น้ำมันเขียว,,,1.000,95.00,0.00,95.00,0.00,95.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:28,1-7832,ลดราคา,ผักใบ,10102,ผักบุ้ง,,,0.200,24.00,0.00,24.00,0.00,24.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:27,1-7831,ลดราคา,ผักผล,10134,มะเขือเปราะ,,,0.500,30.00,0.00,30.00,0.00,30.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:24,1-7830,ลดราคา,ของกิน,PD00076-1,กล้วยตาก fruitboy กระปุก,,,1.000,65.00,0.00,65.00,0.00,65.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:24,1-7830,ลดราคา,ผักใบ,10103,ผักปลัง,,,0.400,48.00,0.00,48.00,0.00,48.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:24,1-7830,ลดราคา,ผักผล,10158,แตงกวา,,,0.528,31.68,0.00,31.68,0.00,31.68,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:24,1-7830,ลดราคา,ผักผล,10149,หอมใหญ่,,,0.117,14.04,0.00,14.04,0.00,14.04,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:24,1-7830,ลดราคา,ผักผล,10064,กะหล่ำปลี,,,0.357,21.42,0.00,21.42,0.00,21.42,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
23/8/20 11:24,1-7830,ลดราคา,ผักผล,10085,ถั่วฝักยาว,,,0.200,24.00,0.00,24.00,0.00,24.00,0.00,POS 1,ธรรมธุรกิจ,เจ้าของ,,,,ปิด
